Year,Quarter,State,Units Reimbursed,Number of Prescriptions,Total Amount Reimbursed,Medicaid Amount Reimbursed,Non Medicaid Amount Reimbursed
2014,2,HI,957617.0,12264.0,719557.4600000001,719299.59,257.87
2014,2,IA,866101.0,11793.0,517781.66,517778.93,2.7300000000000004
2014,2,ID,585705.5,6921.0,580758.47,572707.1499999999,8051.32
2014,2,IL,1229790.0,15883.0,968269.4099999999,888759.0599999999,79510.35
2014,2,IN,3154324.0,36451.0,3319954.7199999997,3199894.9299999997,120059.79
2014,2,KS,3335220.0,46531.0,4364541.749999998,4208700.609999999,155841.14000000004
2014,2,KY,827555.4,13087.0,732012.1399999999,716508.92,15503.22
2014,2,LA,1211111.0,20537.0,1121805.25,1111517.4300000002,10287.820000000002
2014,2,MA,6223442.5,101376.0,3931737.26,3703138.63,228598.63
2014,2,MD,6239535.0,102717.0,3075088.3999999994,2984821.6100000003,90266.79000000001
2014,2,ME,961203.34,11559.0,667192.77,651585.1,15607.670000000002
2014,2,MI,2587532.0,28589.0,1905231.93,1874045.2399999998,31186.689999999995
2014,2,MN,4253300.55,65739.0,3391207.63,3354190.13,37017.5
2014,2,MO,3599697.9,43499.0,6061652.64,6050642.25,11010.39
2014,2,MS,526495.0,10288.0,678955.45,655640.3700000001,23315.08
2014,2,MT,423965.0,5369.0,451194.24,438519.05999999994,12675.18
2014,2,NC,7668637.0,98664.0,7421094.89,7379527.96,41566.93
2014,2,ND,184469.0,2968.0,135970.82,133279.75,2691.07
2014,2,NE,436784.0,7366.0,689738.2200000002,679635.5100000001,10102.710000000001
2014,2,NH,504550.0,8160.0,391246.7,390004.81000000006,1241.89
2014,2,NJ,7154156.1,109353.0,7522090.049999999,7473905.67,48184.380000000005
2014,2,NM,732928.0,10097.0,472128.73,472049.29,79.44
2014,2,NV,2165273.9,27549.0,1662588.1800000002,1456281.4899999998,206306.69
2014,2,NY,14803742.3,201179.0,12340644.31,12312841.07,27803.239999999998
2014,2,OH,9306563.5,144197.0,5908437.98,5907310.470000001,1127.5100000000002
2014,2,OK,1763880.0,21886.0,2353396.27,2342415.4800000004,10980.79
2014,2,OR,4665181.0540000005,68653.0,2819661.5700000003,2719537.0599999996,100124.51000000001
2014,2,PA,10557807.17,141891.0,7140082.09,6871624.800000001,268457.29000000004
2014,2,RI,758297.0,12528.0,504778.33999999997,504358.13,420.21
2014,2,SC,2059141.0,30345.0,1502657.32,1500975.37,1681.95
2014,2,SD,161997.0,2481.0,188703.06,187842.74,860.3199999999999
2014,2,TN,4121916.92,60276.0,3681767.7,3677451.7199999997,4315.98
2014,2,TX,673532.0,6557.0,1545148.64,1516577.21,28571.43
2014,2,UT,1234645.5,19336.0,1230238.95,1217133.83,13105.119999999999
2014,2,VA,3175466.027,48859.0,2963203.7300000004,2939009.55,24194.18
2014,2,VT,649706.0,9841.0,690438.81,685857.91,4580.900000000001
2014,2,WA,5234657.8,74501.0,2129122.7800000003,2107577.28,21545.5
2014,2,WI,5608387.0,69052.0,4960097.92,4851407.59,108690.32999999999
2014,2,WV,1837640.0,24581.0,1490169.93,1470546.6099999999,19623.32
2014,2,WY,218964.0,2950.0,263050.06,263050.06,0.0
2014,2,XX,158293635.876,2276102.0,134840079.91,132648603.37,2191476.54
2014,3,AK,257805.0,4623.0,408624.91,407638.23,986.6800000000001
2014,3,AL,719003.333,13754.0,899321.04,862555.11,36765.92999999999
2014,3,AR,928462.8,13952.0,797340.61,766651.21,30689.399999999998
2014,3,AZ,12235084.0,166235.0,7212770.03,7148251.879999999,64518.15000000001
2014,3,CA,7376114.481,101431.0,9136455.95,8934446.27,202009.68
2014,3,CO,5230235.45,89252.0,3831470.78,3806733.6599999997,24737.12
2014,3,CT,3681801.5,69998.0,4818872.9799999995,4761013.040000001,57859.939999999995
2014,3,DC,542767.0,10817.0,357008.4,354303.09,2705.31
2014,3,DE,885377.336,18414.0,1041933.05,1009401.6900000001,32531.36
2014,3,FL,6732692.0,99547.0,4774390.140000001,4757045.28,17344.86
2014,3,GA,3477958.0,53906.0,2570512.38,2545997.52,24514.859999999997
2014,3,HI,941181.0,12356.0,3321634.74,3321342.2,292.54
2014,3,IA,901358.0,12902.0,475937.55,475935.31,2.24
2014,3,ID,576801.0,6734.0,572867.5599999999,568181.26,4686.299999999999
2014,3,IL,1134557.8,14442.0,941080.63,877493.78,63586.84999999999
2014,3,IN,3486019.0,40943.0,3604197.1100000003,3484475.46,119721.65
2014,3,KS,1093823.5,15908.0,1460085.75,1405368.34,54717.409999999996
2014,3,KY,1345665.0,25623.0,890703.3500000001,886078.5399999999,4624.81
2014,3,LA,1256422.0,21742.0,1131999.55,1121577.35,10422.199999999999
2014,3,MA,5557052.5,93934.0,3339345.0700000003,3130925.9000000004,208419.16999999998
2014,3,MD,6416716.0,106222.0,2897320.44,2798695.1100000003,98625.33
2014,3,ME,927453.0,10956.0,631695.0800000001,608818.3800000001,22876.699999999997
2014,3,MI,2888821.0,32809.0,1990199.19,1961492.6900000002,28706.5
2014,3,MN,4498087.0,69723.0,3525668.1099999994,3486955.849999999,38712.259999999995
2014,3,MO,3596397.0,44028.0,6019799.399999999,6005550.62,14248.779999999999
2014,3,MS,493775.0,9652.0,485926.18000000005,474326.7500000001,11599.43
2014,3,MT,412598.0,5313.0,424359.43000000005,410923.89,13435.54
2014,3,NC,11167937.4,147022.0,9397083.49,9353470.030000001,43613.46
2014,3,ND,234310.0,3905.0,186600.0,183885.24,2714.76
2014,3,NE,426773.5,7022.0,675949.22,670467.7399999999,5481.48
2014,3,NH,601940.0,9897.0,373449.89000000013,372932.88000000006,517.01
2014,3,NJ,4698044.32,76272.0,4758026.61,4717001.44,41025.17
2014,3,NM,4641736.0,63928.0,2718636.82,2715898.4799999995,2738.34
2014,3,NV,2250374.466,29781.0,1680674.0099999998,1523222.42,157451.59
2014,3,NY,15314669.078,209635.0,12514057.480000002,12489690.16,24367.32
2014,3,OH,9866954.5,161281.0,6467849.13,6466458.78,1390.35
2014,3,OK,1795915.0,22217.0,2286185.18,2266838.5000000005,19346.68
2014,3,OR,3846409.0,56516.0,2225933.3400000003,2123973.2800000003,101960.06
2014,3,PA,10454597.67,140949.0,6839794.450000001,6608225.73,231568.71999999997
2014,3,RI,817509.0,14077.0,510954.61,510010.97000000003,943.64
2014,3,SC,1693400.5559999999,25168.0,1230211.5000000002,1227962.1900000002,2249.31
2014,3,SD,89536.0,1697.0,149778.85,149541.91,236.94
2014,3,TN,4394457.2,64243.0,3581348.81,3575021.6799999997,6327.129999999999
2014,3,TX,701827.0,6837.0,1491422.0299999998,1469501.01,21921.02
2014,3,UT,1311925.25,20133.0,1178605.0399999998,1166865.3099999998,11739.73
2014,3,VA,3292516.239,51734.0,3002889.3800000004,2973409.12,29480.260000000002
2014,3,VT,614087.0,9286.0,650711.72,648306.26,2405.4599999999996
2014,3,WA,6235182.5,90171.0,2726153.6500000004,2704837.6299999994,21316.02
2014,3,WI,5897561.0,73883.0,5152160.09,5040541.35,111618.73999999999
2014,3,WV,2274718.0,30538.0,1807130.8200000003,1786732.6400000001,20398.18
2014,3,WY,228038.0,3002.0,249369.01,249369.01,0.0
2014,3,XX,171053985.995,2492976.0,140372366.9,138250279.31,2122087.5900000003
2014,4,AK,259234.0,4702.0,407333.83,405826.45,1507.38
2014,4,AL,832838.333,16298.0,988011.17,944695.8500000001,43315.32
2014,4,AR,992439.5,14715.0,827441.8599999999,795623.0900000001,31818.77
2014,4,AZ,11302041.0,154431.0,6384376.36,6313323.33,71053.03
2014,4,CA,7637768.5,100749.0,9125859.26,8909255.54,216603.72000000003
2014,4,CO,4551755.5,79138.0,3472617.0199999996,3450018.7399999998,22598.280000000002
2014,4,CT,3801576.0,71273.0,4898277.119999999,4827935.29,70341.83
2014,4,DC,569160.0,11115.0,369764.01,367007.39999999997,2756.61
2014,4,DE,893074.0,18338.0,1019233.1399999999,983054.04,36179.1
2014,4,FL,7084706.5,105960.0,5039552.550000001,5023626.390000001,15926.16
2014,4,GA,3639049.0,55934.0,2648616.73,2623007.34,25609.39
2014,4,HI,811021.0,11602.0,5309552.770000001,5309547.040000001,5.7299999999999995
2014,4,IA,876878.0,12097.0,471053.08999999997,471050.26999999996,2.82
2014,4,ID,536867.25,6196.0,481947.0500000001,477867.86999999994,4079.1800000000003
2014,4,IL,1010231.0,12506.0,809574.51,755971.27,53603.24
2014,4,IN,3231266.42,37814.0,3175130.1899999995,3067661.2899999996,107468.9
2014,4,KS,1510963.0,21681.0,2048967.59,1970228.8399999999,78738.75
2014,4,KY,1714632.0,26393.0,1454050.05,1411182.94,42867.11
2014,4,LA,799607.0,13257.0,626127.71,623516.5,2611.21
2014,4,MA,6553074.9,109605.0,3711584.9300000006,3447494.89,264090.04
2014,4,MD,6807683.165999999,111557.0,3084223.14,2993547.7600000002,90675.38
2014,4,ME,1001144.0,12032.0,670415.0399999999,652545.44,17869.6
2014,4,MI,3281996.0,37176.0,2185831.7,2164560.65,21271.05
2014,4,MN,4668613.0600000005,70905.0,3669848.63,3625984.1299999994,43864.5
2014,4,MO,3778700.74,46008.0,5976637.449999999,5954410.850000001,22226.600000000002
2014,4,MS,659093.0,12892.0,861324.96,835149.05,26175.91
2014,4,MT,413058.0,5390.0,425015.97000000003,411965.68,13050.29
2014,4,NC,8533833.9,114341.0,7163129.300000001,7102289.86,60839.44
2014,4,ND,231209.0,3789.0,201258.96000000002,199203.81,2055.15
2014,4,NE,441143.0,7257.0,654913.84,649873.9500000001,5039.89
2014,4,NH,740262.0,12220.0,444629.7599999999,440506.38999999996,4123.370000000001
2014,4,NJ,7383839.220000001,118388.0,6704222.54,6662618.8100000005,41603.729999999996
2014,4,NM,2195542.0,30858.0,1239860.73,1237075.88,2784.8500000000004
2014,4,NV,2668994.2169999997,33824.0,1875531.0,1736368.4,139162.6
2014,4,NY,16197185.942,215776.0,12639931.51,12615000.93,24930.58
2014,4,OH,11928765.899999999,189927.0,8067295.029999999,8061027.8100000005,6267.219999999999
2014,4,OK,2005393.0,24840.0,2497490.82,2479221.4699999997,18269.350000000002
2014,4,OR,4600091.0,68093.0,2518087.82,2331815.53,186272.28999999998
2014,4,PA,11134679.29,147897.0,7101013.3100000005,6869157.83,231855.47999999998
2014,4,RI,846373.0,14471.0,532823.25,530296.02,2527.23
2014,4,SC,2390338.0,35629.0,1704840.46,1701967.13,2873.33
2014,4,SD,110597.0,1914.0,130431.38,129785.73999999999,645.64
2014,4,TN,4687554.6,68119.0,3499114.75,3491119.29,7995.46
2014,4,TX,781786.0,8069.0,1524168.8199999996,1505975.4399999997,18193.38
2014,4,UT,1310638.1,19688.0,1100166.45,1092334.94,7831.509999999999
2014,4,VA,3259350.036,50767.0,3812394.19,3792023.96,20370.23
2014,4,VT,624198.0,9669.0,644252.92,642460.87,1792.05
2014,4,WA,6666440.6,100169.0,2770206.88,2739166.4,31040.480000000003
2014,4,WI,5994903.0,73600.0,4865584.220000001,4762123.800000001,103460.42000000001
2014,4,WV,2258440.0,30184.0,1796181.31,1777073.9,19107.41
2014,4,WY,244477.0,3290.0,237735.83000000002,237735.83000000002,0.0
2014,4,XX,177245150.33,2573057.0,145100363.54000002,142786048.95000002,2314314.59
2015,1,AK,242294.0,4536.0,377158.91,375198.32,1960.5900000000001
2015,1,AL,955764.137,18271.0,1070280.77,1020663.22,49617.55
2015,1,AR,980226.8,14007.0,814328.37,813994.55,333.82
2015,1,AZ,8979248.2,119926.0,5230549.27,5166653.95,63895.32
2015,1,CA,8177039.4,108579.0,8971779.5,8885325.01,86454.49
2015,1,CO,5034299.109999999,89047.0,4058741.5900000003,4031423.2199999997,27318.37
2015,1,CT,3765464.9,69016.0,4946695.36,4895497.16,51198.2
2015,1,DC,550688.0,10613.0,374673.27999999997,372104.27999999997,2569.0
2015,1,DE,874535.0,17167.0,902847.6799999999,898278.74,4568.9400000000005
2015,1,FL,6746631.0,101145.0,4569550.23,4561295.5600000005,8254.67
2015,1,GA,3691807.0,55495.0,2678784.0500000003,2648604.17,30179.879999999997
2015,1,HI,964062.0,13492.0,6446086.0,6446086.0,0.0
2015,1,IA,923466.0,12904.0,507144.75,504543.31000000006,2601.44
2015,1,ID,555856.5,6596.0,507616.52999999997,501450.54,6165.99
2015,1,IL,1107671.0,13789.0,788234.49,755695.59,32538.9
2015,1,IN,2845300.0,33343.0,2844416.0,2755029.8600000003,89386.14
2015,1,KS,1157727.0,16378.0,1507649.8599999999,1448069.7400000002,59580.12
2015,1,KY,1765689.0,30024.0,1622179.54,1556130.2400000002,66049.3
2015,1,LA,1686703.0,28946.0,1380415.63,1358046.15,22369.48
2015,1,MA,6026526.0,98245.0,3286764.15,3051397.71,235366.44
2015,1,MD,6252568.227,99552.0,2692183.34,2581740.23,110443.11
2015,1,ME,849555.0,10508.0,537501.74,524331.11,13170.63
2015,1,MI,3378914.0,37893.0,2121150.96,2106131.82,15019.140000000001
2015,1,MN,4237485.25,65403.0,3217456.6,3181228.1500000004,36228.45
2015,1,MO,4153734.5,50837.0,6692678.07,6669580.430000001,23097.640000000003
2015,1,MS,532935.0,11927.0,852989.0099999999,826569.0800000001,26419.93
2015,1,MT,411540.0,5488.0,439580.24,426792.32,12787.92
2015,1,NC,8714095.5,115403.0,7281219.17,7219566.76,61652.41
2015,1,ND,252454.0,4045.0,207185.52,204985.62,2199.9
2015,1,NE,454209.0,7361.0,677010.3099999999,671539.59,5470.72
2015,1,NH,797685.0,12903.0,511616.89999999997,510366.65,1250.25
2015,1,NJ,8836678.389999999,138615.0,7754323.6899999995,7670126.200000001,84197.49
2015,1,NM,2014470.0,28792.0,1108898.01,1105553.6,3344.41
2015,1,NV,2791740.404,34130.0,1850871.7000000002,1683424.09,167447.61
2015,1,NY,15698733.983000003,212723.0,11096401.030000001,11063353.43,33047.600000000006
2015,1,OH,12262961.899999999,193706.0,7274891.319999999,7266955.199999999,7936.120000000001
2015,1,OK,1538415.65,20761.0,1973157.0999999996,1943172.3199999996,29984.779999999995
2015,1,OR,5041870.0,72499.0,2898754.92,2756562.51,142192.41
2015,1,PA,9887798.84,129649.0,5906895.359999999,5725295.959999999,181599.4
2015,1,RI,875321.0,14527.0,524090.0299999999,512898.71,11191.320000000002
2015,1,SC,2223938.0,32620.0,1549478.0199999998,1549289.88,188.14
2015,1,SD,174931.0,2902.0,341939.3,340400.42000000004,1538.88
2015,1,TN,4736487.0,67810.0,3404097.69,3397439.1799999997,6658.51
2015,1,TX,686510.0,7299.0,1316966.9299999997,1297346.1600000001,19620.77
2015,1,UT,1225252.9,18556.0,1064115.44,1058018.25,6097.1900000000005
2015,1,VA,3066187.5430000005,47552.0,3425561.83,3402697.8000000007,22864.03
2015,1,VT,629085.0,9203.0,577032.27,576960.26,72.01
2015,1,WA,5908173.48,85488.0,2721653.6799999997,2694970.42,26683.26
2015,1,WI,6425904.6,78474.0,5474333.67,5356193.82,118139.85
2015,1,WV,2080489.0,27497.0,1481440.19,1467105.53,14334.66
2015,1,WY,248355.5,3260.0,254810.01,254810.01,0.0
2015,1,XX,174356100.78100002,2520978.0,141827440.24,139742938.86,2084501.3800000001
2015,2,AK,281540.54000000004,5108.0,375812.80999999994,374285.45999999996,1527.35
2015,2,AL,920109.8200000001,17434.0,993249.5800000001,948825.82,44423.759999999995
2015,2,AR,1018366.0,14566.0,830836.1600000001,827101.55,3734.61
2015,2,AZ,11329773.0,150103.0,6813031.9,6685179.83,127852.07
2015,2,CA,9758794.8,131303.0,10636507.35,10463433.45,173073.9
2015,2,CO,4817908.0,84635.0,3808870.22,3779655.92,29214.3
2015,2,CT,3865854.5,71104.0,4852711.51,4817712.289999999,34999.22
2015,2,DC,479508.5,9144.0,332716.35,332672.35,44.0
2015,2,DE,903484.0,17692.0,921706.0800000001,918616.79,3089.29
2015,2,FL,6929837.58,104831.0,4515885.17,4510685.09,5200.08
2015,2,GA,3851338.0,58319.0,2744345.54,2710691.04,33654.5
2015,2,HI,967446.0,13726.0,6299765.1,6299760.859999999,4.24
2015,2,IA,993398.0,14440.0,517634.76999999996,517631.98,2.79
2015,2,ID,541794.0,6428.0,494186.08999999997,490801.2700000001,3384.82
2015,2,IL,1157346.0,14341.0,770108.52,739267.3,30841.22
2015,2,IN,3286206.0,39243.0,3003189.58,2924828.4,78361.18
2015,2,KS,876614.0,12434.0,1167203.06,1121370.0600000003,45833.0
2015,2,KY,1294513.0,21377.0,1255558.6300000001,1239848.92,15709.710000000001
2015,2,LA,1490553.0,25501.0,1109560.33,1081851.37,27708.96
2015,2,MA,6358252.75,104620.0,3384998.46,3194902.7800000003,190095.68
2015,2,MD,6658480.4,106482.0,3181635.8000000003,3068832.8400000003,112802.96
2015,2,ME,895657.0,11584.0,600485.01,584714.02,15770.99
2015,2,MI,3761186.0,42620.0,2346401.14,2330183.14,16218.0
2015,2,MN,4302290.0,67381.0,3207578.58,3165681.4,41897.18
2015,2,MO,3619447.48,44998.0,5747485.07,5732341.499999999,15143.57
2015,2,MS,552175.0,12429.0,917758.2599999999,887415.05,30343.21
2015,2,MT,414933.5,5582.0,421293.08,414319.16,6973.919999999999
2015,2,NC,8191702.2,109747.0,6656482.02,6594148.42,62333.600000000006
2015,2,ND,244393.0,4215.0,195936.45,193653.38,2283.0700000000006
2015,2,NE,435453.0,7251.0,687896.27,682323.09,5573.18
2015,2,NH,697922.5,11737.0,428187.75,428005.7,182.05
2015,2,NJ,6030900.142,98799.0,5297375.62,5250022.460000001,47353.16
2015,2,NM,2306530.0,32377.0,1277481.46,1272769.76,4711.700000000001
2015,2,NV,3251831.889,41190.0,2107012.5700000003,1944325.44,162687.13
2015,2,NY,17145232.018,233482.0,11965446.68,11940015.91,25430.77
2015,2,OH,14173671.2,223932.0,8482809.399999999,8477632.04,5177.360000000001
2015,2,OK,1710317.0,23355.0,2263412.3000000003,2234030.31,29381.99
2015,2,OR,4661407.5,69412.0,2582976.87,2542052.08,40924.78999999999
2015,2,PA,12293687.665,167527.0,7431110.6899999995,7157529.51,273581.18
2015,2,RI,958743.0,15522.0,560357.7499999999,555584.42,4773.33
2015,2,SC,2316343.0,33967.0,1549426.8,1548651.4,775.4000000000001
2015,2,SD,104351.0,1629.0,115263.88,114919.94,343.94
2015,2,TN,4934746.1,71107.0,3382791.0500000003,3363380.63,19410.42
2015,2,TX,735599.0,8177.0,1380321.6,1363428.9899999998,16892.61
2015,2,UT,1332210.9,19977.0,1099718.6400000001,1089811.72,9906.92
2015,2,VA,3118128.833,48812.0,2312030.56,2297363.41,14667.150000000001
2015,2,VT,650978.0,10068.0,654649.6800000002,654518.8700000001,130.81
2015,2,WA,6026087.9,88598.0,2790584.1500000004,2765825.06,24759.090000000004
2015,2,WI,6488764.2,80121.0,5430132.09,5325312.3100000005,104819.78
2015,2,WV,2134156.0,28826.0,1433477.6600000001,1419966.38,13511.279999999999
2015,2,WY,249006.0,3276.0,261009.59999999998,261009.59999999998,0.0
2015,2,XX,182478174.448,2652893.0,143471856.81,141432043.42999998,2039813.38
2015,3,AK,290455.0,5254.0,399843.54,399010.51000000007,833.0300000000001
2015,3,AL,871333.8219999999,16632.0,914165.7,871617.19,42548.51
2015,3,AR,1024173.5,14869.0,834026.53,825715.67,8310.86
2015,3,AZ,11051668.0,148165.0,6570080.5,6491536.36,78544.14000000001
2015,3,CA,9173822.0,126178.0,9749038.99,9528925.719999999,220113.27
2015,3,CO,4841319.7,86203.0,3223142.250000001,3199990.52,23151.729999999996
2015,3,CT,3917330.6,73642.0,4802573.800000001,4771487.09,31086.710000000003
2015,3,DC,586554.0,11684.0,338852.27,335674.27,3178.0
2015,3,DE,980335.0,19065.0,925304.8,924661.99,642.81
2015,3,FL,7673847.0,116483.0,4677207.99,4669186.71,8021.28
2015,3,GA,3977877.0,59920.0,2782273.1500000004,2753005.7399999998,29267.41
2015,3,HI,1023326.0,14749.0,7584583.83,7584583.83,0.0
2015,3,IA,1037797.0,14854.0,535834.9100000001,535834.0700000001,0.8400000000000001
2015,3,ID,530982.1699999999,6308.0,471836.53,468882.98000000004,2953.5499999999997
2015,3,IL,1711986.0,21154.0,1139805.5,1119859.9100000001,19945.589999999997
2015,3,IN,3423627.0,42320.0,2919010.51,2878265.29,40745.22
2015,3,KS,774947.5,11117.0,973329.48,929094.8800000001,44234.6
2015,3,KY,887801.0,16159.0,453498.64,448863.12,4635.52
2015,3,LA,1454545.5,24779.0,1005535.9800000001,982793.2300000001,22742.75
2015,3,MA,5597744.1,93218.0,3091368.27,2860631.16,230737.11000000002
2015,3,MD,7365741.7,113750.0,3615544.83,3497090.92,118453.91
2015,3,ME,944261.2,12148.0,629500.5900000001,598165.1100000002,31335.48
2015,3,MI,3335263.0,37913.0,2108995.1,2094263.9800000002,14731.119999999999
2015,3,MN,4071272.51,63669.0,2990752.86,2958160.62,32592.239999999998
2015,3,MO,4264675.7,54369.0,6356066.75,6338727.16,17339.59
2015,3,MS,600432.0,13807.0,1005582.18,980836.4,24745.780000000002
2015,3,MT,416311.5,5583.0,378266.64999999997,378153.39999999997,113.25
2015,3,NC,9532575.0,128003.0,6990538.34,6925033.109999999,65505.229999999996
2015,3,ND,210028.0,3646.0,172113.0,170236.93,1876.0700000000002
2015,3,NE,429931.0,7306.0,689622.15,686539.0700000001,3083.08
2015,3,NH,714306.0,12195.0,462761.89,460503.82000000007,2258.07
2015,3,NJ,8775421.0,139277.0,7372008.91,7301768.530000001,70240.37999999999
2015,3,NM,1179268.0,20705.0,500023.23999999993,499912.19999999995,111.04
2015,3,NV,3238989.5,40297.0,2009171.1,1882200.2,126970.9
2015,3,NY,16199773.918000001,221223.0,10311732.89,10289095.34,22637.55
2015,3,OH,14382931.1,229865.0,8183816.16,8178200.870000001,5615.289999999999
2015,3,OK,1896182.0,26045.0,2445781.2800000003,2406899.65,38881.63
2015,3,OR,4738594.208000001,71240.0,2431426.37,2421287.9899999998,10138.380000000001
2015,3,PA,14099977.475,197748.0,7597835.369999999,7316550.9,281284.47000000003
2015,3,RI,961208.0,15727.0,540672.33,535456.2999999999,5216.03
2015,3,SC,2352526.0,34376.0,1543669.58,1542984.86,684.72
2015,3,SD,175713.0,2991.0,239288.19,237700.84,1587.35
2015,3,TN,4779540.8,68840.0,3055895.87,3049383.34,6512.53
2015,3,TX,744465.0,8168.0,1425624.09,1416073.21,9550.88
2015,3,UT,1376072.3,20612.0,1117583.21,1111128.41,6454.799999999999
2015,3,VA,3361529.527,53182.0,2419392.19,2398200.4099999997,21191.78
2015,3,VT,604074.0,9680.0,643064.1900000001,643005.55,58.64
2015,3,WA,5614301.32,82404.0,2569856.87,2547320.13,22536.739999999998
2015,3,WI,6585045.6,80592.0,4977693.96,4872469.55,105224.41
2015,3,WV,1786293.0,24704.0,1203664.9700000002,1191642.26,12022.71
2015,3,WY,242506.5,3299.0,266896.87,266896.87,0.0
2015,3,XX,186925378.05,2738974.0,141505770.68,139577666.67,1928104.01
2015,4,AK,296707.0,5261.0,364285.85,363603.79000000004,682.0600000000001
2015,4,AL,976811.2,18586.0,1035084.3500000001,976075.87,59008.479999999996
2015,4,AR,1091254.9,15470.0,884008.76,879402.7100000001,4606.049999999999
2015,4,AZ,10725656.0,140940.0,6377742.13,6309398.45,68343.68
